DATAFLOW,LAST UPDATE,freq,itm_newa,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,1997,214.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,1998,208.90,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,1999,191.70,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2000,171.70,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2001,153.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2002,158.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2003,164.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2004,160.00,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2005,155.70,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2006,152.90,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2007,150.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2008,147.90,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2009,146.50,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2010,165.46,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2011,165.46,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2012,165.46,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2013,163.63,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2014,163.63,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2015,163.63,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2016,160.70,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2017,159.26,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2018,158.42,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2019,157.78,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2020,156.94,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2021,156.94,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2022,156.94,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2023,167.25,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2024,167.25,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IE,2025,168.11,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2007,,m,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2008,,m,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2009,3.73,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2010,4.21,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2011,4.29,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2012,4.12,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2013,3.98,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2014,3.50,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2015,3.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2016,3.83,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2017,3.76,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2018,3.73,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2019,3.77,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2020,3.64,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2021,3.53,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2022,3.52,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2023,3.56,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2024,3.73,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IS,2025,3.73,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1980,2782.90,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1981,2643.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1982,2483.00,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1983,2517.60,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1984,2430.10,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1985,2289.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1986,2242.00,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1987,2167.10,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1988,2035.10,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1989,1899.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1990,1840.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1991,1814.50,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1992,1781.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1993,1692.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1994,1644.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1995,1605.10,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1996,1568.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1997,1546.90,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1998,1503.60,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,1999,1434.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2000,1398.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2001,1408.50,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2002,1355.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2003,1313.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2004,1299.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2005,1240.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2006,1262.50,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2007,1220.70,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2008,1188.10,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2009,1167.10,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2010,1179.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2011,1147.00,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2012,1121.90,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2013,1110.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2014,1027.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2015,1049.00,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2016,1081.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2017,1061.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2018,1084.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2019,1072.00,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2020,1028.00,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2021,1057.70,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2022,1060.70,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2023,912.10,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2024,917.60,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,IT,2025,916.01,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,1997,310.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,1998,274.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,1999,246.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2000,186.70,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2001,170.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2002,180.60,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2003,186.70,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2004,165.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2005,173.60,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2006,165.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2007,158.00,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2008,150.90,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2009,147.10,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2010,143.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2011,142.60,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2012,145.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2013,144.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2014,149.90,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2015,150.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2016,148.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2017,146.70,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2018,143.37,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2019,134.63,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2020,125.26,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2021,117.01,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2022,120.10,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2023,115.60,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2024,114.50,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LT,2025,102.34,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1973,12.67,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1974,12.21,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1975,11.52,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1976,10.83,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1977,10.61,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1978,10.07,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1979,9.66,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1980,9.16,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1981,8.63,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1982,8.28,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1983,7.88,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1984,7.48,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1985,7.28,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1986,7.03,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1987,6.69,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1988,6.43,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1989,6.28,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1990,5.96,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1991,5.77,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1992,5.53,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1993,5.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1994,5.14,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1995,4.93,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1996,4.74,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1997,4.61,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1998,4.54,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,1999,4.45,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2000,4.29,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2001,4.22,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2002,4.10,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2003,3.96,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2004,3.95,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2005,3.99,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2006,3.86,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2007,3.78,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2008,3.70,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2009,3.61,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2010,3.73,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2011,3.67,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2012,3.78,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2013,3.55,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2014,3.53,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2015,3.53,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2016,3.45,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2017,3.43,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2018,3.42,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2019,3.34,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2020,3.55,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2021,3.52,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2022,3.53,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2023,3.49,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2024,3.36,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LU,2025,3.26,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,1997,175.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,1998,165.00,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,1999,154.00,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2000,148.60,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2001,145.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2002,143.10,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2003,140.90,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2004,139.50,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2005,138.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2006,122.79,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2007,107.37,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2008,99.15,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2009,92.90,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2010,85.88,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2011,88.29,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2012,84.48,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2013,82.87,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2014,76.42,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2015,77.87,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2016,76.25,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2017,74.71,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2018,70.51,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2019,70.00,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2020,67.15,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2021,61.15,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2022,62.61,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2023,55.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2024,54.16,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,LV,2025,51.87,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2004,107.07,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2005,128.93,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2006,117.05,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2007,119.41,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2008,129.58,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2009,117.91,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2010,117.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2011,131.38,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2012,117.52,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2013,139.34,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2014,145.89,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2015,152.85,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2016,136.92,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2017,118.72,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2018,93.21,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2019,95.78,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2020,86.45,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2021,81.51,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MK,2022,68.69,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,1984,5.52,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,1985,5.42,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,1986,5.33,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,1987,5.33,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,1988,5.23,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,1989,5.14,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,1990,5.14,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,1991,5.14,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,1992,5.04,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,1993,4.75,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,1994,4.56,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,1995,4.57,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,1996,4.47,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,1997,4.48,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,1998,4.65,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,1999,4.66,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2000,4.74,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2001,4.47,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2002,4.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2003,4.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2004,4.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2005,4.06,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2006,4.06,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2007,4.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2008,4.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2009,4.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2010,4.86,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2011,4.86,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2012,4.86,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2013,5.04,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2014,5.04,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2015,5.04,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2016,5.04,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2017,5.04,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2018,5.04,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2019,5.04,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2020,5.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2021,5.83,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2022,6.12,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2023,6.34,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2024,6.82,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,MT,2025,6.85,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,1986,231.60,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,1987,229.90,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,1988,229.70,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,1989,229.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,1990,224.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,1991,226.90,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,1992,230.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,1993,230.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,1994,223.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,1995,188.56,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,1996,193.61,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,1997,193.66,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,1998,190.47,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,1999,193.21,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,2000,186.58,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,2001,179.76,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,2002,178.16,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,2003,172.65,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,2004,167.63,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,2005,165.79,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,2006,162.29,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,2007,160.19,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,NL,2008,157.94,,
